timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-25T18:12:20,codecarbon,c9aa125a-ecb8-4abb-8891-4a168d7eb77a,1.41493558883667,5.397332933581853e-06,0.0038145432033548,42.5,0.0,0.6919798851013185,1.670098768340217e-05,0,2.717573907546012e-07,1.697274507415677e-05,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:23,codecarbon,7991524b-3ea8-4d29-bd1a-03d04df5d0d2,0.3589532375335693,1.3660213180651175e-06,0.003805569013533,42.5,0.0,0.6919798851013185,4.227045178413392e-06,0,6.861934380395951e-08,4.295664522217351e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:26,codecarbon,6e6b14d8-fa42-40a0-8ddb-42d3622c0ca5,0.7135603427886963,2.720968883856804e-06,0.0038132288479245,42.5,0.0,0.6919798851013185,8.419771161344317e-06,0,1.3673476273368125e-07,8.556505924077999e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:29,codecarbon,75df2666-0ddb-4317-b1b8-03c9ca5f8259,0.6221115589141846,2.372554335642883e-06,0.0038137120290513,42.5,0.0,0.6919798851013185,7.341783079836103e-06,0,1.1907961086478737e-07,7.460862690700891e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:32,codecarbon,2e429832-0538-4f09-8ec8-25c7c4dea919,0.3178865909576416,1.2121299605327546e-06,0.0038130893060986,42.5,0.0,0.6919798851013185,3.750770290692648e-06,0,6.095914494494538e-08,3.811729435637593e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:35,codecarbon,01c80f8d-9d3b-4f1e-bc94-c2559d49843a,0.6724147796630859,2.5643483744710385e-06,0.003813640705155,42.5,0.0,0.6919798851013185,7.935263382063973e-06,0,1.2872521690155738e-07,8.06398859896553e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:38,codecarbon,2ba1afdc-0c41-4dcd-9072-d1f020ee9e5e,0.6676616668701172,2.54526011754665e-06,0.0038122004659611,42.5,0.0,0.6919798851013185,7.875845829645793e-06,0,1.2811680414870353e-07,8.003962633794498e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:41,codecarbon,e7d1b12d-0602-4bae-930d-8d31a2eeafa4,0.6607182025909424,2.51990633423024e-06,0.0038138896799704,42.5,0.0,0.6919798851013185,7.797474331325955e-06,0,1.267594241150505e-07,7.924233755441006e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:45,codecarbon,15ec0f4d-2b6d-48fb-9017-f6ad30c5e98f,0.4455940723419189,1.6977262455608843e-06,0.0038100287928834,42.5,0.0,0.6919798851013185,5.253364476892683e-06,0,8.539730160066485e-08,5.338761778493347e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:47,codecarbon,67f151fa-1e3d-4f1d-a0db-ade3b2b3bc29,0.600806713104248,2.2913207503564315e-06,0.0038137402601872,42.5,0.0,0.6919798851013185,7.090078956551023e-06,0,1.1533220809184289e-07,7.205411164642866e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:51,codecarbon,50b7bbc1-b10a-434e-98e4-de6012e09983,0.7550644874572754,2.8766627454145182e-06,0.0038098239199433,42.5,0.0,0.6919798851013185,8.90135450495614e-06,0,1.4475475735366674e-07,9.046109262309806e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:54,codecarbon,1b16f140-3d8a-468b-9c05-5f400aa8f820,0.4605610370635986,1.7563346622764042e-06,0.003813467751146,42.5,0.0,0.6919798851013185,5.434702005651263e-06,0,8.836297006070029e-08,5.523064975711963e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:12:57,codecarbon,19474dfb-05c9-4a81-9655-a194e6ad6556,0.6125516891479492,2.336175903337205e-06,0.0038138428882414,42.5,0.0,0.6919798851013185,7.228872842258878e-06,0,1.1759226257510137e-07,7.346465104833979e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:00,codecarbon,eb82a5e2-af4a-42d9-b1d9-8f044e87a5f5,0.6244533061981201,2.381793393607835e-06,0.0038142057540042,42.5,0.0,0.6919798851013185,7.370033860206605e-06,0,1.1988247189350433e-07,7.489916332100109e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:03,codecarbon,7101cd3e-4586-4465-b387-f5575ee767cc,0.3418397903442383,1.3035311870155245e-06,0.0038132810276499,42.5,0.0,0.6919798851013185,4.033587707413568e-06,0,6.556696873587955e-08,4.099154676149447e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:06,codecarbon,2f25fa00-132c-4cf4-af42-8d04d2240e6e,0.6679952144622803,2.547995165785511e-06,0.003814391346855,42.5,0.0,0.6919798851013185,7.884298264980317e-06,0,1.2826514943952818e-07,8.012563414419845e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:10,codecarbon,52751955-cf6a-407d-8ee4-b04ae48141f7,0.5868818759918213,2.2355966205412594e-06,0.0038092786845106,42.5,0.0,0.6919798851013185,6.917655467987061e-06,0,1.125225840294775e-07,7.030178052016539e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:13,codecarbon,5e07a094-9a6c-490b-a1df-da7460d6a15a,0.6828186511993408,2.6044240356411e-06,0.0038142250963217,42.5,0.0,0.6919798851013185,8.058925635284848e-06,0,1.3108705541043265e-07,8.19001269069528e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:15,codecarbon,86cfbf1b-ccf4-48f6-9082-a0e2d612b784,0.5061745643615723,1.929672289666894e-06,0.0038122664107011,42.5,0.0,0.6919798851013185,5.971137517028385e-06,0,9.701433727002497e-08,6.0681518542984095e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:19,codecarbon,da49575a-e5b5-4337-bffc-74102f7c04e0,0.6427898406982422,2.451528032204239e-06,0.003813887334531,42.5,0.0,0.6919798851013185,7.585814429654016e-06,0,1.2339321878698688e-07,7.709207648441002e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:21,codecarbon,4f7b6cfd-59e2-4c54-83b7-fce07d2f2ae6,0.5949900150299072,2.2677827128547046e-06,0.0038114634793337,42.5,0.0,0.6919798851013185,7.017303009827932e-06,0,1.140891689604473e-07,7.13139217878838e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:24,codecarbon,ea65e0a2-d42a-4fb7-8190-3ba0cd4d587f,0.3447234630584717,1.3142834794011389e-06,0.0038125733239637,42.5,0.0,0.6919798851013185,4.0669161412451e-06,0,6.605077511068205e-08,4.132966916355782e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:27,codecarbon,88ec33ee-e3af-46e4-b810-4e048db41272,0.6147253513336182,2.344535287353737e-06,0.0038139557483148,42.5,0.0,0.6919798851013185,7.254807154337566e-06,0,1.1794532161758297e-07,7.372752475955149e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:30,codecarbon,0b7b302e-3461-49f8-9b3c-90007d8a2ef4,0.6231083869934082,2.375116458524359e-06,0.0038117228207834,42.5,0.0,0.6919798851013185,7.349562810526955e-06,0,1.1935687036725541e-07,7.46891968089421e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:33,codecarbon,4d0572ca-66c8-4553-b9aa-17319f8be771,0.385983943939209,1.471328761600611e-06,0.0038118911024763,42.5,0.0,0.6919798851013185,4.5528199937608506e-06,0,7.400001127251698e-08,4.626820005033368e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:36,codecarbon,af506f9c-8b75-42e1-b43e-f004311784ae,0.6302130222320557,2.403755130011424e-06,0.0038141946377082,42.5,0.0,0.6919798851013185,7.437991102536519e-06,0,1.209872937258183e-07,7.558978396262337e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:40,codecarbon,e55e573e-7a24-4d3a-a4f3-6c9fe5d68d9a,0.664771318435669,2.5355690239176296e-06,0.0038141973842738,42.5,0.0,0.6919798851013185,7.845864031049941e-06,0,1.2762346554637818e-07,7.97348749659632e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T18:13:43,codecarbon,3f45f98a-0edd-4e64-9dd1-631e3ff2d10d,0.6514368057250977,2.4832355815996396e-06,0.0038119362611629126,42.5,0.0,0.6919798851013185,7.683967385027143e-06,0,1.249495382421628e-07,7.808916923269307e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.8452796936035156,machine,N
